Location,Vessel_Number,Sampling,Vessel_type,Catch_site,Catch_depth_m,Catch_dist_km,Species,Total_weight_kg,Average_length_cm,No_of_Individuals,CPUE,season,group,Gear,Duration_days,n_cells,Depth,Dist_mainland_km,Distance_RiverMouth_km,Slope,chl_M,chl_PostM,chl_PreM,EKE_M,EKE_PostM,EKE_PreM,SST_M,SST_PostM,SST_PreM,chl,eke,sst
Malvan,745,Systematic,Large,Malvan,25.02927057,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,1147,1535.90625,1419.6875,0.006677202,0.000920681,0.002497059,32492,27.78868866,28.61301422,1159.612915,0.000877495,27.82589149
Malvan,746,Systematic,Medium,Vengurla,27.63416459,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,26,26.375,6.214371443,14.74447823,10.20869827,1147,1535.90625,1419.6875,0.006677202,0.000920681,0.002497059,32492,27.78868866,28.61301422,1104.482788,2.66E-05,27.94601059
Malvan,746,Systematic,Medium,Vengurla,27.63416459,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,26,26.375,6.214371443,14.74447823,10.20869827,1147,1535.90625,1419.6875,0.006677202,0.000920681,0.002497059,32492,27.78868866,28.61301422,1104.482788,2.66E-05,27.94601059
Malvan,746,Systematic,Medium,Vengurla,27.63416459,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,26,26.375,6.214371443,14.74447823,10.20869827,895.3400065,1557.676953,1586.365503,0.003377471,0.001239626,0.002410545,32505.1888,27.82430509,28.6660436,1104.482788,2.66E-05,27.94601059
Malvan,748,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,39,32.5,15.19727707,16.32975006,7.641405106,895.3400065,1557.676953,1586.365503,0.003377471,0.001239626,0.002410545,32505.1888,27.82430509,28.6660436,869.833313,0.000102292,27.92022705
Malvan,748,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,39,32.5,15.19727707,16.32975006,7.641405106,895.3400065,1557.676953,1586.365503,0.003377471,0.001239626,0.002410545,32505.1888,27.82430509,28.6660436,869.833313,0.000102292,27.92022705
Malvan,748,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,39,32.5,15.19727707,16.32975006,7.641405106,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,869.833313,0.000102292,27.92022705
Malvan,749,Systematic,Medium,Lighthouse,41.96108167,,Scaly whipray,0.4,35,3,0.1,Post-monsoon,Rays,Gillnet: Large-mesh,4,14,38.5,14.6048851,19.9223814,10.88650608,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,824.015625,0.000192189,28.01674461
Malvan,749,Systematic,Medium,Lighthouse,41.96108167,,Hammerhead shark,1.2,55,5,0.3,Post-monsoon,Sharks,Gillnet: Large-mesh,4,14,38.5,14.6048851,19.9223814,10.88650608,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,824.015625,0.000192189,28.01674461
Malvan,749,Systematic,Medium,Lighthouse,41.96108167,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,4,14,38.5,14.6048851,19.9223814,10.88650608,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,824.015625,0.000192189,28.01674461
Malvan,750,Opportunistic,Medium,Sarjekot,30.2390586,,Hammerhead shark,0.9,32,4,0.45,Post-monsoon,Sharks,Gillnet: Large-mesh,2,56,30,12.938519,13.60145378,7.098219633,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1159.612915,0.000661562,27.82589149
Malvan,750,Opportunistic,Medium,Sarjekot,30.2390586,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,2,56,30,12.938519,13.60145378,7.098219633,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1159.612915,0.000661562,27.82589149
Malvan,750,Opportunistic,Medium,Sarjekot,30.2390586,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,2,56,30,12.938519,13.60145378,7.098219633,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1159.612915,0.000661562,27.82589149
Malvan,751,Opportunistic,Small,Devgadh,32.84395262,,Scaly whipray,0.2,29,1,0.2,Post-monsoon,Rays,Gillnet: Small-mesh,1,10,37,17.38242531,17.8885622,8.125572205,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,779.1034546,0.000309956,27.89263916
Malvan,751,Opportunistic,Small,Devgadh,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,10,37,17.38242531,17.8885622,8.125572205,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,779.1034546,0.000309956,27.89263916
Malvan,751,Opportunistic,Small,Devgadh,32.84395262,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,10,37,17.38242531,17.8885622,8.125572205,1130.744967,1093.324405,1180.945303,0.008040362,7.93E-05,0.00161401,31942.64834,27.96574524,28.73223557,779.1034546,0.000309956,27.89263916
Malvan,753,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1130.744967,1093.324405,1180.945303,0.008040362,7.93E-05,0.00161401,31942.64834,27.96574524,28.73223557,878.3499756,6.93E-05,27.90167046
Malvan,753,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1130.744967,1093.324405,1180.945303,0.008040362,7.93E-05,0.00161401,31942.64834,27.96574524,28.73223557,878.3499756,6.93E-05,27.90167046
Malvan,753,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,878.3499756,6.93E-05,27.90167046
Malvan,754,Systematic,Large,Malvan,30.2390586,,Scaly whipray,1,35,6,0.5,Post-monsoon,Rays,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,1159.612915,0.000877495,27.82589149
Malvan,754,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,1159.612915,0.000877495,27.82589149
Malvan,754,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Skates,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,541.3550701,560.581324,332.3977465,0.020200458,0.00126801,0.000358782,32034.82634,28.04886281,28.72592476,1159.612915,0.000877495,27.82589149
Malvan,756,Systematic,Large,Malvan,30.2390586,,Scaly whipray,0.9,32,7,0.45,Post-monsoon,Rays,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,541.3550701,560.581324,332.3977465,0.020200458,0.00126801,0.000358782,32034.82634,28.04886281,28.72592476,1159.612915,0.000877495,27.82589149
Malvan,756,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,541.3550701,560.581324,332.3977465,0.020200458,0.00126801,0.000358782,32034.82634,28.04886281,28.72592476,1159.612915,0.000877495,27.82589149
Malvan,756,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Skates,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,368.3936506,970.8735046,1033.842861,0.012840728,0.000106368,0.001466158,32165.02386,27.86513506,28.6411735,1159.612915,0.000877495,27.82589149
Malvan,757,Systematic,Large,Malvan,32.84395262,,Hammerhead shark,0.5,45,2,0.25,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,368.3936506,970.8735046,1033.842861,0.012840728,0.000106368,0.001466158,32165.02386,27.86513506,28.6411735,878.3499756,6.93E-05,27.90167046
Malvan,757,Systematic,Large,Malvan,32.84395262,,Spadenose shark,0.2,45,1,0.1,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,368.3936506,970.8735046,1033.842861,0.012840728,0.000106368,0.001466158,32165.02386,27.86513506,28.6411735,878.3499756,6.93E-05,27.90167046
Malvan,757,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,488.0000122,775.5620728,701.0883423,0.010195494,0.000322613,0.00174095,31874.84023,27.89107437,28.53029327,878.3499756,6.93E-05,27.90167046
Malvan,757,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,488.0000122,775.5620728,701.0883423,0.010195494,0.000322613,0.00174095,31874.84023,27.89107437,28.53029327,878.3499756,6.93E-05,27.90167046
Malvan,759,Systematic,Large,Achara,22.42437656,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,14,23.125,7.879666328,8.743402481,8.74934864,488.0000122,775.5620728,701.0883423,0.010195494,0.000322613,0.00174095,31874.84023,27.89107437,28.53029327,1469.344849,0.001341724,27.62098503
Malvan,759,Systematic,Large,Achara,22.42437656,,,0,,0,0,Post-monsoon,Rays,Trawler,2,14,23.125,7.879666328,8.743402481,8.74934864,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1469.344849,0.001341724,27.62098503
Malvan,759,Systematic,Large,Achara,22.42437656,,,0,,0,0,Post-monsoon,Skates,Trawler,2,14,23.125,7.879666328,8.743402481,8.74934864,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1469.344849,0.001341724,27.62098503
Malvan,760,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,878.3499756,6.93E-05,27.90167046
Malvan,760,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,760,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,761,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,761,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,761,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,762,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1159.612915,0.000877495,27.82589149
Malvan,762,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Rays,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,762,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Post-monsoon,Skates,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,763,Systematic,Small,Tarkarli,15.91214152,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1756.382324,0.001501355,27.81363487
Malvan,763,Systematic,Small,Tarkarli,15.91214152,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1756.382324,0.001501355,27.81363487
Malvan,763,Systematic,Small,Tarkarli,15.91214152,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,1283.367353,1427.936506,1504.048104,0.002892776,0.001256842,0.002013389,32233.44029,27.64948109,28.59989371,1756.382324,0.001501355,27.81363487
Malvan,764,Systematic,Small,Tarkarli,17.21458853,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,1283.367353,1427.936506,1504.048104,0.002892776,0.001256842,0.002013389,32233.44029,27.64948109,28.59989371,1756.382324,0.001501355,27.81363487
Malvan,764,Systematic,Small,Tarkarli,17.21458853,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,1283.367353,1427.936506,1504.048104,0.002892776,0.001256842,0.002013389,32233.44029,27.64948109,28.59989371,1756.382324,0.001501355,27.81363487
Malvan,764,Systematic,Small,Tarkarli,17.21458853,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,11,3.2841115,6.223500252,21.6687851,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1756.382324,0.001501355,27.81363487
Malvan,765,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,878.3499756,6.93E-05,27.90167046
Malvan,765,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,878.3499756,6.93E-05,27.90167046
Malvan,765,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,4,12,32.875,16.83596992,17.29671669,7.605854273,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,878.3499756,6.93E-05,27.90167046
Malvan,766,Systematic,Large,Malvan,26.33171758,,Scaly whipray,0.2,40,1,0.066666667,Post-monsoon,Rays,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,766,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Sharks,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,766,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Skates,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1159.612915,0.000877495,27.82589149
Malvan,767,Systematic,Large,Malvan,32.84395262,,Scaly whipray,0.4,40,2,0.2,Post-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,767,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,878.3499756,6.93E-05,27.90167046
Malvan,767,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,878.3499756,6.93E-05,27.90167046
Malvan,768,Systematic,Large,Malvan,32.84395262,,Hammerhead shark,0.2,45,1,0.1,Post-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,878.3499756,6.93E-05,27.90167046
Malvan,768,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,878.3499756,6.93E-05,27.90167046
Malvan,768,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,878.3499756,6.93E-05,27.90167046
Malvan,769,Systematic,Large,Malvan,27.63416459,,Scaly whipray,0.2,35,1,0.1,Post-monsoon,Rays,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,1159.612915,0.000877495,27.82589149
Malvan,769,Systematic,Large,Malvan,27.63416459,,,0,,0,0,Post-monsoon,Sharks,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311447,32422.66602,27.81363487,28.67703438,1159.612915,0.000877495,27.82589149
Malvan,769,Systematic,Large,Malvan,27.63416459,,,0,,0,0,Post-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,770,Systematic,Large,Vengurla,26.33171758,,Scaly whipray,10,152,1,3.333333333,Post-monsoon,Rays,Trawler,3,39,27.25,10.04461765,16.44646263,8.709183693,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1104.482788,2.66E-05,27.93647194
Malvan,770,Systematic,Large,Vengurla,26.33171758,,,0,,0,0,Post-monsoon,Sharks,Trawler,3,39,27.25,10.04461765,16.44646263,8.709183693,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1104.482788,2.66E-05,27.93647194
Malvan,770,Systematic,Large,Vengurla,26.33171758,,,0,,0,0,Post-monsoon,Skates,Trawler,3,39,27.25,10.04461765,16.44646263,8.709183693,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1104.482788,2.66E-05,27.93647194
Malvan,771,Systematic,Large,Achara,30.2390586,,Hammerhead shark,0.6,50,2,0.3,Post-monsoon,Sharks,Trawler,2,70,30,12.35913801,12.7235136,8.206737041,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1171.16217,0.000400996,27.70831299
Malvan,771,Systematic,Large,Achara,30.2390586,,,0,,0,0,Post-monsoon,Rays,Trawler,2,70,30,12.35913801,12.7235136,8.206737041,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1171.16217,0.000400996,27.70831299
Malvan,771,Systematic,Large,Achara,30.2390586,,,0,,0,0,Post-monsoon,Skates,Trawler,2,70,30,12.35913801,12.7235136,8.206737041,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1171.16217,0.000400996,27.70831299
Malvan,773,Systematic,Large,Malvan,31.54150561,,Scaly whipray,0.8,24,4,0.266666667,Post-monsoon,Rays,Trawler,3,12,30.25,14.07183027,14.5324707,5.687028885,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,773,Systematic,Large,Malvan,31.54150561,,Spadenose shark,0.6,55,2,0.2,Post-monsoon,Sharks,Trawler,3,12,30.25,14.07183027,14.5324707,5.687028885,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,773,Systematic,Large,Malvan,31.54150561,,,0,,0,0,Post-monsoon,Skates,Trawler,3,12,30.25,14.07183027,14.5324707,5.687028885,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,774,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Sharks,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,774,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Rays,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1159.612915,0.000877495,27.82589149
Malvan,774,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Skates,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1159.612915,0.000877495,27.82589149
